,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
14508,29,1,142519,15,9,1,3,1,1,0,0,0,40,28,1
14509,34,5,281852,15,9,0,11,3,4,0,0,0,80,28,1
14510,38,5,380543,15,9,0,5,0,4,1,0,0,30,28,1
14511,50,1,204402,15,9,1,12,1,1,0,0,0,84,28,0
14512,50,5,192203,12,7,1,11,1,1,0,0,0,40,28,1
14513,51,1,199005,4,13,1,8,2,1,1,0,0,40,28,0
14514,17,0,61838,13,6,0,13,5,1,0,0,0,40,28,1
14515,25,5,210095,12,7,3,9,3,1,1,0,0,40,27,1
14516,19,5,187352,15,9,1,13,1,1,0,0,0,40,28,1
14517,43,1,32451,15,9,1,13,1,1,0,0,0,40,28,1
14518,59,5,140569,1,10,2,0,3,1,0,14084,0,60,28,0
14519,39,5,87556,11,14,0,14,3,1,0,6849,0,40,28,1
14520,18,5,79443,5,5,0,3,5,1,0,0,0,40,27,1
14521,27,5,212622,11,14,0,8,5,1,1,0,0,40,28,1
14522,39,5,32650,6,11,0,12,3,1,0,0,0,60,28,1
14523,44,5,125461,4,13,1,0,1,1,0,0,0,40,28,0
14524,19,5,219867,15,9,0,2,4,1,1,0,0,35,28,1
14525,32,6,206609,15,9,0,5,5,1,0,0,0,40,28,1
14526,48,5,101299,15,9,1,13,1,1,0,0,0,40,28,0
14527,46,5,29437,2,12,1,0,1,1,0,0,0,50,28,1
14528,65,5,87164,12,7,4,0,4,1,1,0,0,20,28,1
14529,57,0,146103,4,13,1,14,1,1,0,0,0,45,28,0
14530,48,5,169324,15,9,0,5,0,4,1,0,0,32,15,1
14531,46,5,138370,0,4,1,5,1,3,0,0,1651,40,4,1
14532,27,5,29523,13,6,1,9,1,1,0,0,0,40,28,1
14533,29,6,383745,1,10,1,1,1,1,0,0,1485,40,28,0
14534,21,3,247075,15,9,0,10,0,4,1,0,0,25,28,1
14535,20,3,200967,1,10,0,10,5,1,1,0,0,12,28,1
14536,51,3,175985,15,9,1,10,1,1,0,0,0,40,28,1
14537,35,0,189404,1,10,1,0,1,1,0,0,1740,40,28,1
14538,29,1,267661,15,9,1,12,1,1,0,0,0,70,28,1
14539,30,6,182926,1,10,1,1,1,1,0,15024,0,40,28,0
14540,65,5,243858,15,9,4,5,3,1,1,0,0,15,28,1
14541,20,3,43587,15,9,3,10,3,1,1,0,0,35,28,1
14542,47,8,31339,1,10,1,2,1,1,0,0,0,40,28,1
14543,41,5,204682,15,9,5,13,0,1,0,2174,0,40,7,1
14544,17,5,73145,5,5,0,13,5,1,1,0,0,16,28,1
14545,38,6,218184,3,3,1,9,4,1,0,0,0,40,27,1
14546,38,6,223237,11,14,1,14,1,1,0,0,0,40,28,0
14547,39,1,93319,15,9,0,0,4,1,1,0,0,4,28,1
14548,24,3,212300,15,9,2,10,3,1,1,0,0,38,28,1
14549,52,5,187356,13,6,1,3,1,1,0,0,0,41,28,1
14550,46,1,220832,1,10,1,8,1,1,0,0,0,58,28,0
14551,22,5,211361,4,13,0,8,3,1,1,0,0,30,28,1
14552,56,5,134195,11,14,0,0,3,1,0,0,0,50,28,1
14553,37,1,218249,12,7,5,14,0,4,1,0,0,30,28,1
14554,59,5,70720,4,13,5,0,3,1,0,0,0,55,28,0
14555,19,1,342384,12,7,1,13,5,1,0,0,2129,55,28,1
14556,31,5,237317,5,5,0,13,3,2,0,0,0,45,28,1
14557,22,5,359759,1,10,0,0,3,3,0,0,0,20,38,1
14558,48,1,181758,7,16,0,14,0,1,1,0,0,60,28,0
14559,63,0,267101,4,13,1,8,1,1,0,0,0,60,28,1
14560,33,5,222221,15,9,1,8,1,1,0,7298,0,45,28,0
14561,53,5,55139,15,9,0,12,3,1,0,0,0,10,28,1
14562,38,5,220237,6,11,1,13,1,1,0,0,0,40,36,0
14563,39,5,101073,2,12,1,0,1,1,0,0,0,24,28,1
14564,59,5,69884,10,15,3,14,0,1,0,0,0,50,28,1
14565,45,5,201127,15,9,1,3,1,1,0,0,0,40,28,1
14566,39,5,164733,1,10,5,2,3,1,1,0,0,45,28,1
14567,60,4,129447,15,9,4,2,3,1,1,0,0,35,28,1
14568,38,5,32837,4,13,5,14,0,1,1,0,0,56,28,1
14569,31,5,200117,15,9,5,2,3,1,0,0,0,40,28,1
14570,61,1,219183,4,13,1,14,1,1,0,0,0,50,28,0
14571,66,3,188842,4,13,1,10,1,1,0,0,0,24,28,1
14572,26,5,272669,4,13,0,0,3,3,0,0,0,20,30,1
14573,60,0,336188,10,15,1,14,1,1,0,0,2415,80,28,0
14574,68,3,191288,0,4,4,10,3,1,1,0,0,15,28,1
14575,32,5,176185,1,10,5,8,4,1,0,0,0,60,28,1
14576,25,6,197728,4,13,0,8,3,1,1,0,0,20,28,1
14577,43,6,144778,15,9,1,8,1,1,0,0,0,40,36,1
14578,26,3,133373,4,13,0,10,5,1,0,0,0,44,28,1
14579,55,5,197399,11,14,1,8,1,1,0,99999,0,55,28,0
14580,66,5,86010,13,6,4,11,3,1,1,0,0,11,28,1
14581,31,5,228873,15,9,1,13,1,1,0,0,0,40,28,1
14582,35,5,187415,3,3,1,3,1,3,0,0,0,50,36,1
14583,58,0,112945,10,15,0,14,3,1,0,27828,0,40,28,0
14584,56,5,98361,11,14,1,14,1,1,0,0,0,40,36,0
14585,22,5,129172,1,10,0,5,5,1,0,0,0,16,28,1
14586,46,6,316205,4,13,1,8,1,4,0,0,0,40,28,0
14587,33,5,226629,1,10,1,5,2,1,1,0,0,35,28,1
14588,26,4,180886,11,14,1,14,1,1,0,0,0,30,28,1
14589,42,1,69333,4,13,1,12,1,1,0,0,0,50,28,1
14590,45,5,213620,15,9,0,5,5,1,1,0,0,40,28,1
14591,43,5,197397,1,10,1,14,2,2,1,0,0,6,21,1
14592,19,5,223648,12,7,0,0,5,1,0,0,0,20,36,1
14593,27,5,179915,4,13,0,8,5,1,1,0,0,99,28,1
14594,51,5,339905,15,9,1,0,1,1,0,7688,0,40,28,0
14595,42,5,112956,15,9,0,11,5,1,0,0,0,40,28,1
14596,43,1,421837,1,10,1,0,1,1,0,7298,0,50,27,0
14597,38,5,187999,4,13,1,7,1,1,0,0,0,45,28,0
14598,44,5,77313,15,9,5,2,0,1,1,0,0,40,28,1
14599,36,5,231948,15,9,1,13,1,1,0,0,0,64,28,0
14600,37,5,37109,15,9,1,5,2,3,1,0,0,60,38,1
14601,29,5,79387,4,13,0,8,3,1,0,0,0,50,28,0
14602,53,3,133963,15,9,5,10,3,1,1,0,0,40,28,1
14603,42,1,177937,4,13,3,8,3,1,0,0,0,45,40,1
14604,80,5,173488,1,10,4,2,3,1,1,0,0,20,28,1
14605,61,5,183355,12,7,1,11,1,1,0,0,0,40,28,1
14606,55,5,147989,1,10,1,13,1,1,0,5013,0,52,28,1
14607,20,5,289944,1,10,0,5,5,1,1,0,0,25,28,1
14608,23,5,62278,15,9,0,13,0,1,0,0,0,40,28,1
14609,48,8,110457,1,10,1,13,1,1,0,0,0,40,28,0
14610,24,5,295763,4,13,0,8,5,1,1,0,0,50,28,1
14611,71,4,100063,15,9,1,13,1,4,0,0,0,40,28,1
14612,49,5,194962,12,7,1,5,2,1,1,0,0,6,28,1
14613,39,8,227597,15,9,0,4,3,1,0,0,0,50,28,1
14614,22,5,117606,4,13,0,2,5,1,1,0,0,25,28,1
14615,67,8,44774,4,13,4,2,3,1,1,0,0,40,28,1
14616,18,5,177648,15,9,0,0,5,1,1,0,0,25,28,1
14617,38,5,172571,4,13,1,8,1,1,0,0,1848,54,28,0
14618,38,3,203482,0,4,1,10,1,1,0,0,0,45,28,1
14619,50,5,153931,15,9,5,2,3,1,1,0,0,40,28,1
14620,56,1,84774,2,12,1,12,2,1,1,0,0,40,28,1
14621,23,5,157127,1,10,0,5,3,1,1,0,0,20,28,1
14622,26,5,170786,1,10,1,11,1,1,0,0,0,40,28,1
14623,32,5,281030,15,9,1,3,1,1,0,0,0,40,28,1
14624,44,5,203761,4,13,0,14,5,1,0,10520,0,40,28,0
14625,27,5,167405,15,9,3,12,5,1,1,0,0,40,27,1
14626,40,6,188436,1,10,1,1,1,1,0,7298,0,40,28,0
14627,43,5,388849,2,12,1,9,1,1,0,0,0,60,28,1
14628,31,4,176998,1,10,1,13,1,1,0,0,0,35,28,0
14629,57,5,200316,1,10,1,13,1,1,0,0,0,40,28,0
14630,25,5,160300,4,13,0,8,3,1,0,0,0,35,28,1
14631,22,5,236684,6,11,0,5,5,4,1,0,0,36,28,1
14632,20,6,247794,6,11,0,2,5,1,1,0,0,35,28,1
14633,27,5,267325,15,9,1,0,2,1,1,3464,0,40,28,1
14634,39,5,279490,1,10,5,8,0,1,1,0,0,40,27,1
14635,27,4,280618,11,14,0,14,3,1,0,0,0,40,28,1
14636,41,6,248406,15,9,2,11,5,1,0,0,0,40,28,1
14637,31,6,226494,4,13,0,14,3,1,0,0,0,45,28,1
14638,41,5,220460,2,12,1,0,1,1,0,0,0,20,28,1
14639,25,5,108317,4,13,0,8,3,1,0,0,0,40,28,1
14640,29,4,147256,2,12,0,14,3,4,0,0,0,40,28,0
14641,22,5,110371,15,9,1,5,5,1,0,0,0,50,28,1
14642,62,5,114060,0,4,1,1,1,1,0,0,0,91,28,1
14643,29,8,31161,15,9,5,8,3,2,1,0,0,40,28,1
14644,44,5,105862,1,10,1,8,2,1,1,0,0,70,28,0
14645,32,5,402089,4,13,1,2,2,1,1,0,0,2,28,1
14646,19,3,425447,15,9,0,10,0,4,1,0,0,40,28,1
14647,20,5,137300,6,11,0,3,0,1,1,0,0,40,28,1
14648,65,4,326691,1,10,1,3,1,4,0,0,0,40,28,0
14649,24,5,275093,15,9,0,9,3,1,1,0,0,36,28,1
14650,37,1,112497,11,14,1,8,1,1,0,0,0,50,28,0
14651,43,6,174491,15,9,5,7,3,4,1,0,0,40,28,1
14652,38,1,114835,4,13,1,0,2,1,1,0,0,60,28,0
14653,28,5,137898,2,12,0,0,5,1,1,0,0,35,28,1
14654,33,5,153151,15,9,0,9,5,1,0,4416,0,40,28,1
14655,32,5,134886,15,9,1,2,2,1,1,0,0,40,28,0
14656,38,5,193815,11,14,1,8,1,1,0,0,0,45,28,0
14657,33,5,237833,1,10,5,7,3,1,1,0,0,40,28,1
14658,42,1,101593,4,13,1,8,1,1,0,0,0,60,28,0
14659,27,5,164924,15,9,0,13,3,1,0,0,0,40,28,1
14660,41,5,174201,15,9,5,9,0,1,0,0,0,40,28,1
14661,47,6,36169,11,14,1,14,1,1,0,0,0,60,28,0
14662,55,5,144071,12,7,1,8,1,1,0,0,0,45,28,1
14663,30,1,180859,1,10,0,13,5,1,0,0,0,8,28,1
14664,54,5,221915,1,10,4,13,0,1,1,0,0,50,28,1
14665,40,5,26892,4,13,1,2,1,1,0,0,0,40,28,0
14666,21,5,351084,15,9,0,2,3,1,1,0,0,40,28,1
14667,34,5,97306,4,13,5,13,0,1,1,0,0,25,28,1
14668,30,5,185027,4,13,1,14,1,1,0,0,0,40,28,0
14669,31,5,182539,1,10,0,2,3,1,1,0,0,45,28,1
14670,22,5,215395,15,9,0,11,3,1,0,0,0,37,28,1
14671,37,5,186434,15,9,1,5,1,4,0,0,0,40,28,0
14672,41,3,217921,5,5,1,10,2,3,1,0,0,40,16,1
14673,52,6,346668,11,14,0,14,5,1,1,0,0,40,28,1
14674,57,0,412952,1,10,1,14,1,1,0,0,0,40,28,1
14675,48,5,167009,1,10,5,2,3,1,1,0,0,48,28,1
14676,58,5,316000,15,9,1,8,1,1,0,0,0,40,28,0
14677,35,1,216256,5,5,1,13,1,1,0,0,0,50,28,1
14678,40,5,341835,15,9,0,8,3,1,1,0,0,45,28,1
14679,30,5,169841,15,9,5,0,3,1,1,0,0,25,28,1
14680,26,1,200681,15,9,1,8,1,1,0,0,0,40,34,1
14681,46,1,456956,15,9,1,14,1,1,0,0,0,60,28,1
14682,26,8,276075,1,10,1,2,1,4,0,0,0,40,28,1
14683,50,8,96657,4,13,5,14,0,4,1,0,0,40,28,1
14684,22,5,374313,15,9,1,11,1,1,0,0,0,50,28,0
14685,36,5,110998,11,14,4,7,0,3,1,0,0,40,26,1
14686,30,5,53285,15,9,1,0,1,1,0,0,0,52,28,0
14687,58,5,104613,2,12,1,8,1,1,0,0,0,50,28,0
14688,17,3,303317,12,7,0,10,5,1,0,0,0,40,28,1
14689,72,5,298070,6,11,2,5,0,1,1,6723,0,25,28,1
14690,19,5,318822,15,9,0,2,3,1,1,0,0,40,28,1
14691,29,5,375078,0,4,1,5,2,1,1,0,0,40,27,1
14692,20,3,232799,15,9,0,10,5,4,1,0,0,25,28,1
14693,30,5,210851,1,10,1,13,1,1,0,0,0,40,28,1
14694,47,1,213745,1,10,5,5,0,1,1,0,0,45,28,1
14695,51,5,204447,1,10,1,14,1,1,0,0,0,45,28,0
14696,26,5,318934,13,6,1,9,1,1,0,0,0,40,28,1
14697,24,5,237386,1,10,0,8,3,1,0,0,0,42,28,1
14698,44,5,182629,11,14,5,0,3,1,0,0,0,24,41,1
14699,43,5,144778,15,9,1,8,1,1,0,0,0,50,28,0
14700,35,5,117166,4,13,0,8,3,1,0,0,0,50,28,1
14701,51,5,237630,15,9,1,7,1,1,0,7298,0,50,28,0
14702,41,5,171550,15,9,1,8,1,1,0,0,0,40,28,0
14703,38,5,165302,1,10,5,2,0,2,1,0,0,40,28,1
14704,39,4,42186,15,9,1,2,2,3,1,3464,0,20,28,1
14705,54,5,284952,13,6,2,0,0,1,1,0,0,43,35,1
14706,62,5,96099,15,9,0,13,3,1,0,0,0,40,28,1
14707,45,5,198759,7,16,1,8,1,1,0,0,0,60,28,1
14708,30,5,227886,15,9,0,8,5,4,1,0,0,35,11,1
14709,32,5,391874,15,9,1,13,1,1,0,0,0,40,28,1
14710,23,1,184370,15,9,5,5,3,1,1,0,0,40,28,1
14711,84,6,135839,6,11,4,2,3,1,1,0,0,14,28,1
14712,46,5,194698,4,13,0,14,5,1,0,0,0,60,28,1
14713,67,6,342175,11,14,5,2,3,1,1,2009,0,40,28,1
14714,29,5,67218,4,13,1,14,1,1,0,0,0,40,28,0
14715,33,5,205152,6,11,0,8,3,1,0,0,0,55,28,0
14716,23,5,434467,1,10,1,7,1,1,0,0,0,42,28,1
14717,63,3,110150,15,9,1,10,1,1,0,0,0,55,28,0
14718,55,3,123382,15,9,2,10,3,4,1,0,2001,40,28,1
14719,42,4,404573,10,15,5,14,0,1,1,0,0,40,28,1
14720,17,5,99462,12,7,0,5,5,0,1,0,0,20,28,1
14721,60,5,170310,3,3,1,11,1,1,0,0,0,40,28,1
14722,31,5,199883,9,8,5,11,5,1,0,0,0,40,28,1
14723,28,5,70034,0,4,0,2,5,1,0,0,0,40,23,1
14724,31,5,393357,5,5,1,9,1,4,0,0,0,48,28,1
14725,65,3,249043,4,13,1,10,1,1,0,10605,0,40,28,0
14726,31,5,72630,4,13,0,8,3,1,0,14084,0,50,28,0
14727,61,5,223133,15,9,5,9,3,4,1,0,0,40,28,1
14728,43,4,345969,10,15,1,14,1,1,0,0,0,50,28,0
14729,40,4,195520,1,10,0,2,0,4,1,0,0,49,28,1
14730,39,5,257942,15,9,0,8,3,1,0,0,0,40,28,1
14731,37,6,269300,1,10,3,2,0,4,1,0,0,27,28,1
14732,47,5,137354,1,10,1,13,1,0,0,0,0,40,28,1
14733,45,8,232997,1,10,1,11,1,1,0,0,0,65,28,0
14734,30,5,77266,15,9,1,13,1,1,0,0,0,60,28,1
14735,30,1,164190,10,15,0,14,5,1,0,0,0,40,28,1
14736,49,5,153536,1,10,5,14,3,1,0,14084,0,44,28,0
14737,51,6,26832,15,9,1,13,1,1,0,0,0,40,28,0
14738,31,5,188096,4,13,0,14,3,1,1,0,0,72,28,0
14739,48,0,369522,4,13,1,8,2,1,1,0,0,25,28,0
14740,20,5,110998,1,10,0,2,5,3,1,0,0,30,28,1
14741,32,5,205152,15,9,1,8,1,1,0,3103,0,40,28,0
14742,31,3,163890,1,10,0,10,0,4,1,0,0,40,28,1
14743,19,5,358631,15,9,0,2,3,1,0,0,0,25,28,1
14744,50,5,185354,11,14,5,8,3,1,1,0,0,35,28,1
14745,33,5,336061,15,9,1,8,1,1,0,0,0,50,28,1
14746,25,3,47011,4,13,0,10,5,1,0,0,0,20,28,1
14747,49,5,149949,15,9,5,13,3,1,0,0,1876,40,28,1
14748,30,5,59496,1,10,1,11,1,1,0,0,0,40,28,1
14749,23,5,32950,4,13,0,0,3,1,0,0,0,40,28,1
14750,44,5,109912,7,16,1,8,2,1,1,15024,0,32,28,0
14751,24,5,199555,6,11,0,0,0,1,0,0,0,5,28,1
14752,28,5,91299,6,11,0,2,3,3,1,0,0,45,28,1
14753,56,5,99359,15,9,5,2,0,1,1,0,1617,40,28,1
14754,38,5,242559,15,9,0,2,3,1,1,0,0,38,28,1
14755,20,5,286391,1,10,0,2,5,1,1,2176,0,20,28,1
14756,82,5,132870,15,9,4,8,3,1,1,0,4356,18,28,1
14757,52,8,22428,4,13,1,1,1,1,0,0,0,60,28,0
14758,32,5,239150,1,10,0,13,3,4,0,0,0,40,28,1
14759,37,5,170563,6,11,2,14,0,1,1,0,0,32,28,1
14760,36,5,173542,4,13,1,14,1,1,0,0,0,40,28,0
14761,39,5,286026,4,13,1,2,1,1,0,0,0,40,28,0
14762,30,5,72887,15,9,1,13,5,3,0,3411,0,40,28,1
14763,49,6,163229,15,9,1,1,1,1,0,0,0,56,28,1
14764,40,6,165726,6,11,5,8,0,1,1,0,0,40,28,1
14765,42,5,70055,12,7,1,11,1,1,0,0,0,45,28,1
14766,35,5,184655,4,13,0,14,3,1,0,0,0,40,28,1
14767,39,5,139906,15,9,5,5,0,1,1,0,0,81,28,1
14768,32,6,198211,6,11,3,13,3,1,0,0,0,40,28,1
14769,22,5,146540,12,7,0,13,3,1,0,0,0,50,28,1
14770,53,6,132304,1,10,5,2,3,1,1,0,0,40,28,1
14771,25,5,190916,15,9,0,2,3,1,0,0,0,40,28,1
14772,17,2,237272,13,6,0,10,5,1,0,0,0,30,28,1
14773,44,5,755858,15,9,1,13,1,1,0,0,0,70,28,0
14774,52,5,127315,11,14,1,14,1,1,0,0,0,40,28,0
14775,42,4,304302,15,9,1,11,1,0,0,0,0,40,28,1
14776,34,5,184942,12,7,1,11,1,1,0,0,0,50,28,1
14777,27,5,267989,1,10,1,3,1,1,0,0,0,40,28,1
14778,37,5,188377,15,9,0,3,3,4,0,0,0,40,28,1
14779,39,4,221059,11,14,1,14,4,2,1,7688,0,38,28,0
14780,26,5,340787,15,9,1,14,1,1,0,0,0,40,28,1
14781,48,5,140782,11,14,1,8,2,1,1,0,1902,38,28,0
14782,57,5,169071,15,9,5,0,0,1,1,0,0,28,28,1
14783,36,1,151094,6,11,2,8,3,1,0,0,0,48,28,1
14784,27,5,122922,4,13,0,0,3,1,1,0,0,40,28,1
14785,17,5,151141,12,7,0,9,5,1,0,0,0,15,28,1
14786,30,5,136651,3,3,1,13,1,1,0,0,0,40,27,1
14787,37,5,177285,6,11,1,2,2,4,1,0,0,48,28,0
14788,31,6,128016,4,13,0,0,5,1,1,0,0,40,28,1
14789,23,5,200318,2,12,0,2,3,1,1,0,0,20,28,1
14790,32,5,250354,13,6,0,13,4,1,0,0,0,45,28,1
14791,58,5,191069,15,9,1,0,1,1,0,0,0,40,28,0
14792,31,5,27856,15,9,0,5,0,1,1,0,0,8,28,1
14793,44,5,523484,4,13,1,8,1,4,0,0,0,40,28,0
14794,39,8,257175,4,13,5,7,0,4,1,0,625,40,28,1
14795,59,5,174864,15,9,1,13,1,1,0,0,1485,45,28,0
14796,42,5,196029,4,13,1,11,1,1,0,0,0,48,28,0
14797,45,5,200471,15,9,1,2,1,1,0,0,0,35,28,1
14798,20,5,353195,15,9,0,13,3,1,0,0,0,35,28,1
14799,35,5,222868,15,9,1,2,1,1,0,0,0,40,28,1
14800,50,5,221791,2,12,1,7,1,4,0,0,0,40,28,1
14801,56,5,197114,15,9,0,9,5,1,0,0,0,28,28,1
14802,48,5,160220,6,11,1,0,1,1,0,0,0,40,28,0
14803,58,1,274917,11,14,4,5,3,1,1,0,0,15,28,1
14804,32,5,348460,6,11,1,13,1,1,0,0,0,50,28,1
14805,23,5,112683,1,10,0,0,5,1,1,0,0,12,28,1
14806,48,5,345831,15,9,5,3,3,1,0,0,0,40,28,1
14807,33,5,105370,15,9,5,1,3,1,0,0,0,70,28,1
14808,48,5,345006,4,13,0,14,3,1,1,0,0,45,27,1
14809,55,5,195329,15,9,4,5,3,1,1,2202,0,35,35,1
14810,40,6,108765,6,11,0,8,0,0,1,0,0,40,28,1
14811,50,5,138022,1,10,1,14,1,1,0,0,0,40,28,1
14812,52,1,175029,13,6,1,13,1,1,0,0,0,35,28,1
14813,19,5,189574,15,9,0,5,3,1,1,0,0,30,28,1
14814,55,1,141409,13,6,1,0,1,1,0,7688,0,50,28,0
14815,36,1,186035,10,15,1,0,1,1,0,0,0,30,28,0
14816,39,5,165235,4,13,2,14,0,3,1,0,0,40,38,0
14817,22,5,105043,1,10,0,2,0,1,1,0,0,40,28,1
14818,44,5,230684,4,13,1,8,1,1,0,7688,0,50,28,0
14819,34,5,345705,15,9,5,13,3,1,0,0,1408,38,28,1
14820,33,5,248584,1,10,1,5,1,1,0,0,0,50,28,1
14821,55,5,436861,11,14,5,14,3,1,1,14084,0,40,28,0
14822,35,5,200153,11,14,1,8,1,1,0,0,0,45,28,0
14823,50,5,398625,12,7,4,3,3,1,1,0,0,40,28,1
14824,43,5,114043,1,10,5,2,0,4,1,0,0,40,28,1
14825,29,5,169544,6,11,0,7,3,1,0,0,0,40,28,1
14826,56,5,343849,1,10,1,11,1,4,0,0,0,40,28,1
14827,33,5,162572,4,13,1,14,1,1,0,99999,0,40,28,0
14828,24,5,291578,15,9,1,0,1,1,0,0,0,50,28,1
14829,46,5,136162,6,11,5,0,0,1,1,0,0,40,28,1
14830,60,0,376133,15,9,1,2,2,1,1,15024,0,15,28,0
14831,48,0,302612,11,14,1,5,1,1,0,0,0,40,28,1
14832,65,6,240166,12,7,1,11,1,1,0,0,0,35,28,1
14833,29,5,193152,15,9,0,9,3,1,0,0,1408,40,28,1
14834,42,5,248094,15,9,1,11,1,1,0,0,1740,43,28,1
14835,44,5,119281,10,15,1,14,1,1,0,0,0,50,28,0
14836,73,1,300404,1,10,1,0,1,1,0,0,0,6,28,0
14837,21,5,82847,1,10,0,7,3,1,1,0,0,50,28,1
14838,32,0,161153,15,9,1,12,1,1,0,0,1902,55,28,0
14839,43,8,287008,11,14,1,1,1,1,0,0,0,35,28,0
14840,21,5,654141,15,9,0,13,3,4,0,0,0,32,28,1
14841,30,5,252646,1,10,2,11,3,1,0,0,0,20,28,1
14842,54,5,171924,4,13,1,7,1,1,0,0,0,48,28,1
14843,19,5,219742,1,10,0,5,5,1,1,0,0,15,28,1
14844,55,4,153788,1,10,1,2,2,1,1,0,0,37,28,1
14845,20,5,60639,1,10,0,0,5,1,1,0,0,28,28,1
14846,53,5,96062,4,13,1,8,1,1,0,0,0,40,10,1
14847,51,5,165614,11,14,0,14,3,1,0,0,0,55,28,0
14848,33,5,159888,15,9,1,11,1,1,0,0,0,40,28,1
14849,62,5,110586,1,10,4,6,0,1,1,0,0,40,28,1
14850,24,1,143062,15,9,0,5,5,1,0,0,0,30,28,1
14851,17,0,413557,5,5,0,0,5,1,1,0,0,40,28,1
14852,26,5,137658,1,10,0,2,3,1,1,0,0,45,28,1
14853,36,5,398931,15,9,5,13,3,1,0,0,0,40,28,1
14854,32,5,311764,13,6,1,8,2,1,1,0,0,35,28,1
14855,58,5,98725,7,16,1,14,1,1,0,0,0,50,28,0
14856,38,5,140854,4,13,1,7,1,1,0,0,0,40,28,0
14857,72,5,97304,15,9,3,3,0,1,0,2346,0,40,36,1
14858,26,8,352768,15,9,5,2,5,1,1,0,0,40,28,1
14859,45,3,27184,15,9,4,10,0,1,1,0,0,38,28,1
14860,72,3,237229,6,11,4,10,3,1,1,0,0,30,28,1
14861,60,5,142494,1,10,1,8,1,1,0,15024,0,40,28,0
14862,27,5,210313,15,9,1,0,1,1,0,0,0,50,3,1
14863,38,5,194538,6,11,1,3,1,1,0,0,0,48,28,0
14864,37,0,26698,1,10,1,0,1,1,0,0,1485,44,28,0
14865,28,5,211032,1,10,0,2,5,1,0,0,0,40,28,1
14866,38,0,107909,4,13,1,0,1,1,0,0,0,40,28,0
14867,29,5,136077,15,9,1,0,1,1,0,0,0,60,28,0
14868,19,5,184737,15,9,0,5,5,1,1,0,1721,40,28,1
14869,28,5,214689,4,13,0,9,4,1,0,0,0,25,28,1
14870,70,3,147558,4,13,5,10,3,1,1,0,0,7,28,1
14871,40,1,93793,15,9,1,13,1,1,0,0,0,50,28,0
14872,26,5,247025,6,11,5,13,5,1,0,0,0,40,28,1
14873,43,5,284403,2,12,1,0,1,4,0,0,0,60,28,1
14874,29,5,221977,1,10,1,2,2,1,1,0,0,40,28,0
14875,25,8,339956,1,10,1,1,1,4,0,0,0,40,28,1
14876,29,5,161097,15,9,1,3,1,4,0,0,0,40,28,0
14877,60,5,223696,8,2,5,13,3,2,0,0,0,38,39,1
14878,31,5,234500,4,13,1,2,2,1,1,0,0,40,28,1
14879,51,6,97005,0,4,1,11,1,1,0,0,0,40,28,1
14880,18,5,242615,1,10,0,2,5,1,1,0,0,15,28,1
14881,36,5,174938,4,13,5,7,0,1,0,0,0,20,28,1
14882,35,5,160120,4,13,1,2,1,3,0,0,0,40,38,0
14883,48,5,193775,4,13,5,2,5,1,0,0,0,38,28,0
14884,78,1,59583,0,4,1,12,1,1,0,0,0,25,28,1
14885,72,5,157913,4,13,1,1,1,1,0,0,0,17,28,1
14886,24,5,308205,1,10,0,8,5,1,0,0,0,40,28,1
14887,58,3,158506,12,7,1,10,1,1,0,0,0,16,28,1
14888,36,5,201769,12,7,0,1,3,4,0,13550,0,40,28,0
14889,48,5,330470,1,10,1,9,1,1,0,0,0,30,28,1
14890,28,5,184078,15,9,5,2,3,1,1,0,0,40,28,1
14891,26,5,123384,11,14,0,5,5,1,1,0,0,40,28,1
14892,29,5,330132,4,13,0,0,3,1,1,0,0,60,28,1
14893,47,5,274720,3,3,1,5,1,4,0,0,0,40,11,1
14894,50,5,129673,4,13,5,8,3,1,1,0,0,50,28,0
14895,35,8,205584,3,3,0,13,3,1,0,0,0,40,27,1
14896,17,5,327127,12,7,0,11,5,1,0,0,0,20,28,1
14897,41,5,225892,1,10,1,13,1,1,0,0,0,48,28,0
14898,37,5,224886,15,9,1,11,1,1,0,0,0,42,28,1
14899,35,6,27763,15,9,1,5,1,0,0,0,0,40,28,1
14900,56,5,73684,0,4,1,13,1,1,0,0,0,40,23,1
14901,23,5,107452,1,10,1,11,1,1,0,0,0,40,28,1
14902,33,5,23871,2,12,5,14,0,1,1,0,0,32,28,1
14903,79,0,309272,15,9,1,8,1,1,0,0,0,40,28,0
14904,28,5,469864,4,13,0,14,3,4,0,0,0,40,28,1
14905,55,5,286230,12,7,5,0,5,1,1,0,0,20,28,1
14906,59,4,186308,11,14,1,14,1,1,0,0,0,50,28,1
14907,22,5,113062,4,13,0,14,5,1,1,0,0,40,28,1
14908,19,5,86150,12,7,0,0,5,3,1,0,0,19,38,1
14909,41,5,262038,3,3,3,12,3,1,0,0,0,35,27,1
14910,32,5,279231,6,11,1,2,1,1,0,0,0,40,35,1
14911,67,3,188903,0,4,1,10,1,1,0,2414,0,40,28,1
14912,45,5,183786,15,9,5,5,0,1,1,0,0,35,28,1
14913,61,5,339358,3,3,1,12,4,1,1,0,0,45,27,1
14914,34,5,287737,4,13,0,0,3,1,1,0,0,40,28,1
14915,43,1,99203,6,11,1,13,1,1,0,0,0,40,28,1
